"","Site.Name","Date","Month","Year","COUNTY","meanlat","meanlong","PM2.5","Ozone"
"2607","Durham Armory",2019-04-28,4,2019,"Durham",36.0329550008979,-78.904037,42,48
"2608","Durham Armory",2019-04-29,4,2019,"Durham",36.0329550008979,-78.904037,38,35
"2609","Durham Armory",2019-04-30,4,2019,"Durham",36.0329550008979,-78.904037,45,48
"2610","Durham Armory",2019-05-01,5,2019,"Durham",36.0329550008979,-78.904037,53,40
"2611","Durham Armory",2019-05-02,5,2019,"Durham",36.0329550008979,-78.904037,28,42
"2612","Durham Armory",2019-05-03,5,2019,"Durham",36.0329550008979,-78.904037,27,31
"2613","Durham Armory",2019-05-04,5,2019,"Durham",36.0329550008979,-78.904037,20,38
"2614","Durham Armory",2019-05-05,5,2019,"Durham",36.0329550008979,-78.904037,10,26
"2615","Durham Armory",2019-05-06,5,2019,"Durham",36.0329550008979,-78.904037,10,35
"2616","Durham Armory",2019-05-07,5,2019,"Durham",36.0329550008979,-78.904037,26,48
"2617","Durham Armory",2019-05-08,5,2019,"Durham",36.0329550008979,-78.904037,28,43
"2618","Durham Armory",2019-05-09,5,2019,"Durham",36.0329550008979,-78.904037,10,45
"2619","Durham Armory",2019-05-10,5,2019,"Durham",36.0329550008979,-78.904037,16,37
"2620","Durham Armory",2019-05-11,5,2019,"Durham",36.0329550008979,-78.904037,18,32
"2621","Durham Armory",2019-05-12,5,2019,"Durham",36.0329550008979,-78.904037,11,30
"2622","Durham Armory",2019-05-13,5,2019,"Durham",36.0329550008979,-78.904037,12,31
"2623","Durham Armory",2019-05-14,5,2019,"Durham",36.0329550008979,-78.904037,15,39
"2624","Durham Armory",2019-05-15,5,2019,"Durham",36.0329550008979,-78.904037,20,45
"2625","Durham Armory",2019-05-16,5,2019,"Durham",36.0329550008979,-78.904037,30,58
"2626","Durham Armory",2019-05-17,5,2019,"Durham",36.0329550008979,-78.904037,47,61
"2627","Durham Armory",2019-05-18,5,2019,"Durham",36.0329550008979,-78.904037,48,61
"2628","Durham Armory",2019-05-19,5,2019,"Durham",36.0329550008979,-78.904037,53,49
"2629","Durham Armory",2019-05-20,5,2019,"Durham",36.0329550008979,-78.904037,28,44
"2630","Durham Armory",2019-05-21,5,2019,"Durham",36.0329550008979,-78.904037,27.5,47
"2631","Durham Armory",2019-05-22,5,2019,"Durham",36.0329550008979,-78.904037,28,46
"2632","Durham Armory",2019-05-23,5,2019,"Durham",36.0329550008979,-78.904037,41,38
"2633","Durham Armory",2019-05-24,5,2019,"Durham",36.0329550008979,-78.904037,50.5,41
"2634","Durham Armory",2019-05-25,5,2019,"Durham",36.0329550008979,-78.904037,44,80
"2635","Durham Armory",2019-05-26,5,2019,"Durham",36.0329550008979,-78.904037,50,45
"2636","Durham Armory",2019-05-27,5,2019,"Durham",36.0329550008979,-78.904037,29,45
"2637","Durham Armory",2019-05-28,5,2019,"Durham",36.0329550008979,-78.904037,48,50
"2638","Durham Armory",2019-05-29,5,2019,"Durham",36.0329550008979,-78.904037,48,44
"2639","Durham Armory",2019-05-30,5,2019,"Durham",36.0329550008979,-78.904037,48,58
"2640","Durham Armory",2019-05-31,5,2019,"Durham",36.0329550008979,-78.904037,48,44
"2641","Durham Armory",2019-06-01,6,2019,"Durham",36.0329550008979,-78.904037,28,47
"2642","Durham Armory",2019-06-02,6,2019,"Durham",36.0329550008979,-78.904037,46,64
"2643","Durham Armory",2019-06-03,6,2019,"Durham",36.0329550008979,-78.904037,52,46
"2644","Durham Armory",2019-06-04,6,2019,"Durham",36.0329550008979,-78.904037,31,64
"2645","Durham Armory",2019-06-05,6,2019,"Durham",36.0329550008979,-78.904037,52,44
"2646","Durham Armory",2019-06-06,6,2019,"Durham",36.0329550008979,-78.904037,49,44
"2647","Durham Armory",2019-06-07,6,2019,"Durham",36.0329550008979,-78.904037,33,24
"2648","Durham Armory",2019-06-08,6,2019,"Durham",36.0329550008979,-78.904037,19.5,26
"2649","Durham Armory",2019-06-09,6,2019,"Durham",36.0329550008979,-78.904037,11,20
"2650","Durham Armory",2019-06-10,6,2019,"Durham",36.0329550008979,-78.904037,11,31
"2651","Durham Armory",2019-06-11,6,2019,"Durham",36.0329550008979,-78.904037,14,38
"2652","Durham Armory",2019-06-12,6,2019,"Durham",36.0329550008979,-78.904037,21,36
"2653","Durham Armory",2019-06-13,6,2019,"Durham",36.0329550008979,-78.904037,16,38
"2654","Durham Armory",2019-06-14,6,2019,"Durham",36.0329550008979,-78.904037,13,38
"2655","Durham Armory",2019-06-15,6,2019,"Durham",36.0329550008979,-78.904037,39,61
"2656","Durham Armory",2019-06-16,6,2019,"Durham",36.0329550008979,-78.904037,38,43
"2657","Durham Armory",2019-06-17,6,2019,"Durham",36.0329550008979,-78.904037,50,38
"2658","Durham Armory",2019-06-18,6,2019,"Durham",36.0329550008979,-78.904037,24,30
"2659","Durham Armory",2019-06-19,6,2019,"Durham",36.0329550008979,-78.904037,16,28
"2660","Durham Armory",2019-06-20,6,2019,"Durham",36.0329550008979,-78.904037,27.5,38
"2661","Durham Armory",2019-06-21,6,2019,"Durham",36.0329550008979,-78.904037,12,43
"2662","Durham Armory",2019-06-22,6,2019,"Durham",36.0329550008979,-78.904037,31,40
"2663","Durham Armory",2019-06-23,6,2019,"Durham",36.0329550008979,-78.904037,39,43
"2664","Durham Armory",2019-06-24,6,2019,"Durham",36.0329550008979,-78.904037,48,34
"2665","Durham Armory",2019-06-25,6,2019,"Durham",36.0329550008979,-78.904037,21,38
"2666","Durham Armory",2019-06-26,6,2019,"Durham",36.0329550008979,-78.904037,32,47
"2667","Durham Armory",2019-06-27,6,2019,"Durham",36.0329550008979,-78.904037,45,61
"2668","Durham Armory",2019-06-28,6,2019,"Durham",36.0329550008979,-78.904037,52,71
"2669","Durham Armory",2019-06-29,6,2019,"Durham",36.0329550008979,-78.904037,53,87
"2670","Durham Armory",2019-06-30,6,2019,"Durham",36.0329550008979,-78.904037,45,44
"2671","Durham Armory",2019-07-01,7,2019,"Durham",36.0329550008979,-78.904037,33,46
"2672","Durham Armory",2019-07-02,7,2019,"Durham",36.0329550008979,-78.904037,39.5,50
"2673","Durham Armory",2019-07-03,7,2019,"Durham",36.0329550008979,-78.904037,28,64
"2674","Durham Armory",2019-07-04,7,2019,"Durham",36.0329550008979,-78.904037,NA,44
"2675","Durham Armory",2019-07-05,7,2019,"Durham",36.0329550008979,-78.904037,43,46
"2676","Durham Armory",2019-07-06,7,2019,"Durham",36.0329550008979,-78.904037,NA,35
"2677","Durham Armory",2019-07-07,7,2019,"Durham",36.0329550008979,-78.904037,NA,32
"2678","Durham Armory",2019-07-08,7,2019,"Durham",36.0329550008979,-78.904037,35,37
"2679","Durham Armory",2019-07-09,7,2019,"Durham",36.0329550008979,-78.904037,23,34
"2680","Durham Armory",2019-07-10,7,2019,"Durham",36.0329550008979,-78.904037,30,54
"2681","Durham Armory",2019-07-11,7,2019,"Durham",36.0329550008979,-78.904037,28,34
"2682","Durham Armory",2019-07-12,7,2019,"Durham",36.0329550008979,-78.904037,25,44
"2683","Durham Armory",2019-07-13,7,2019,"Durham",36.0329550008979,-78.904037,33,48
"2684","Durham Armory",2019-07-14,7,2019,"Durham",36.0329550008979,-78.904037,39.5,54
"2685","Durham Armory",2019-07-15,7,2019,"Durham",36.0329550008979,-78.904037,44,49
"2686","Durham Armory",2019-07-16,7,2019,"Durham",36.0329550008979,-78.904037,53,54
"2687","Durham Armory",2019-07-17,7,2019,"Durham",36.0329550008979,-78.904037,60,37
"2688","Durham Armory",2019-07-18,7,2019,"Durham",36.0329550008979,-78.904037,33,43
"2689","Durham Armory",2019-07-19,7,2019,"Durham",36.0329550008979,-78.904037,32,44
"2690","Durham Armory",2019-07-20,7,2019,"Durham",36.0329550008979,-78.904037,34.5,39
"2691","Durham Armory",2019-07-21,7,2019,"Durham",36.0329550008979,-78.904037,32,39
"2692","Durham Armory",2019-07-22,7,2019,"Durham",36.0329550008979,-78.904037,26,38
"2693","Durham Armory",2019-07-23,7,2019,"Durham",36.0329550008979,-78.904037,22,27
"2694","Durham Armory",2019-07-24,7,2019,"Durham",36.0329550008979,-78.904037,33,33
"2695","Durham Armory",2019-07-25,7,2019,"Durham",36.0329550008979,-78.904037,34,40
"2696","Durham Armory",2019-07-26,7,2019,"Durham",36.0329550008979,-78.904037,40.5,45
"2697","Durham Armory",2019-07-27,7,2019,"Durham",36.0329550008979,-78.904037,47,47
"2698","Durham Armory",2019-07-28,7,2019,"Durham",36.0329550008979,-78.904037,52,48
"2699","Durham Armory",2019-07-29,7,2019,"Durham",36.0329550008979,-78.904037,54,54
"2700","Durham Armory",2019-07-30,7,2019,"Durham",36.0329550008979,-78.904037,49,51
"2701","Durham Armory",2019-07-31,7,2019,"Durham",36.0329550008979,-78.904037,42,47
"2702","Durham Armory",2019-08-01,8,2019,"Durham",36.0329550008979,-78.904037,37.5,64
"2703","Durham Armory",2019-08-02,8,2019,"Durham",36.0329550008979,-78.904037,25,44
"2704","Durham Armory",2019-08-03,8,2019,"Durham",36.0329550008979,-78.904037,24,35
"2705","Durham Armory",2019-08-04,8,2019,"Durham",36.0329550008979,-78.904037,34.5,36
"2706","Durham Armory",2019-08-05,8,2019,"Durham",36.0329550008979,-78.904037,27,37
"2707","Durham Armory",2019-08-06,8,2019,"Durham",36.0329550008979,-78.904037,24,42
"2708","Durham Armory",2019-08-07,8,2019,"Durham",36.0329550008979,-78.904037,43,44
"2709","Durham Armory",2019-08-08,8,2019,"Durham",36.0329550008979,-78.904037,26,46
"2710","Durham Armory",2019-08-09,8,2019,"Durham",36.0329550008979,-78.904037,35,61
"2711","Durham Armory",2019-08-10,8,2019,"Durham",36.0329550008979,-78.904037,40.5,47
"2712","Durham Armory",2019-08-11,8,2019,"Durham",36.0329550008979,-78.904037,36,44
"2713","Durham Armory",2019-08-12,8,2019,"Durham",36.0329550008979,-78.904037,37,64
"2714","Durham Armory",2019-08-13,8,2019,"Durham",36.0329550008979,-78.904037,33,39
"2715","Durham Armory",2019-08-14,8,2019,"Durham",36.0329550008979,-78.904037,20,45
"2716","Durham Armory",2019-08-15,8,2019,"Durham",36.0329550008979,-78.904037,33,48
"2717","Durham Armory",2019-08-16,8,2019,"Durham",36.0329550008979,-78.904037,22.5,44
"2718","Durham Armory",2019-08-17,8,2019,"Durham",36.0329550008979,-78.904037,15,45
"2719","Durham Armory",2019-08-18,8,2019,"Durham",36.0329550008979,-78.904037,22,42
"2720","Durham Armory",2019-08-19,8,2019,"Durham",36.0329550008979,-78.904037,36.5,44
"2721","Durham Armory",2019-08-20,8,2019,"Durham",36.0329550008979,-78.904037,28,31
"2722","Durham Armory",2019-08-21,8,2019,"Durham",36.0329550008979,-78.904037,15,39
"2723","Durham Armory",2019-08-22,8,2019,"Durham",36.0329550008979,-78.904037,29,36
"2724","Durham Armory",2019-08-23,8,2019,"Durham",36.0329550008979,-78.904037,17,40
"2725","Durham Armory",2019-08-24,8,2019,"Durham",36.0329550008979,-78.904037,11,21
"2726","Durham Armory",2019-08-25,8,2019,"Durham",36.0329550008979,-78.904037,17,32
"2727","Durham Armory",2019-08-26,8,2019,"Durham",36.0329550008979,-78.904037,6,24
"2728","Durham Armory",2019-08-27,8,2019,"Durham",36.0329550008979,-78.904037,9,29
"2729","Durham Armory",2019-08-28,8,2019,"Durham",36.0329550008979,-78.904037,18.5,31
"2730","Durham Armory",2019-08-29,8,2019,"Durham",36.0329550008979,-78.904037,13,45
"2731","Durham Armory",2019-08-30,8,2019,"Durham",36.0329550008979,-78.904037,16,44
"2732","Durham Armory",2019-08-31,8,2019,"Durham",36.0329550008979,-78.904037,30.5,51
"2733","Durham Armory",2019-09-01,9,2019,"Durham",36.0329550008979,-78.904037,24,38
"2734","Durham Armory",2019-09-02,9,2019,"Durham",36.0329550008979,-78.904037,13,31
"2735","Durham Armory",2019-09-03,9,2019,"Durham",36.0329550008979,-78.904037,25.5,37
"2736","Durham Armory",2019-09-04,9,2019,"Durham",36.0329550008979,-78.904037,29,34
"2737","Durham Armory",2019-09-06,9,2019,"Durham",36.0329550008979,-78.904037,NA,44
"2738","Durham Armory",2019-09-07,9,2019,"Durham",36.0329550008979,-78.904037,34.5,49
"2739","Durham Armory",2019-09-08,9,2019,"Durham",36.0329550008979,-78.904037,49,43
"2740","Durham Armory",2019-09-09,9,2019,"Durham",36.0329550008979,-78.904037,53.5,32
"2741","Durham Armory",2019-09-10,9,2019,"Durham",36.0329550008979,-78.904037,34,44
"2742","Durham Armory",2019-09-11,9,2019,"Durham",36.0329550008979,-78.904037,42,46
"2743","Durham Armory",2019-09-12,9,2019,"Durham",36.0329550008979,-78.904037,56.5,58
"2744","Durham Armory",2019-09-13,9,2019,"Durham",36.0329550008979,-78.904037,40,41
"2745","Durham Armory",2019-09-14,9,2019,"Durham",36.0329550008979,-78.904037,20,33
"2746","Durham Armory",2019-09-15,9,2019,"Durham",36.0329550008979,-78.904037,33.5,35
"2747","Durham Armory",2019-09-16,9,2019,"Durham",36.0329550008979,-78.904037,26,40
"2748","Durham Armory",2019-09-17,9,2019,"Durham",36.0329550008979,-78.904037,28,41
"2749","Durham Armory",2019-09-18,9,2019,"Durham",36.0329550008979,-78.904037,17,44
"2750","Durham Armory",2019-09-19,9,2019,"Durham",36.0329550008979,-78.904037,10,38
"2751","Durham Armory",2019-09-20,9,2019,"Durham",36.0329550008979,-78.904037,21,49
"2752","Durham Armory",2019-09-21,9,2019,"Durham",36.0329550008979,-78.904037,37,49
"2753","Durham Armory",2019-09-22,9,2019,"Durham",36.0329550008979,-78.904037,40,47
"2754","Durham Armory",2019-09-23,9,2019,"Durham",36.0329550008979,-78.904037,38,47
"2755","Durham Armory",2019-09-24,9,2019,"Durham",36.0329550008979,-78.904037,30.5,46
"2756","Durham Armory",2019-09-25,9,2019,"Durham",36.0329550008979,-78.904037,33,50
"2757","Durham Armory",2019-09-26,9,2019,"Durham",36.0329550008979,-78.904037,45,61
"2758","Durham Armory",2019-09-27,9,2019,"Durham",36.0329550008979,-78.904037,42,50
"2759","Durham Armory",2019-09-28,9,2019,"Durham",36.0329550008979,-78.904037,31,43
"2760","Durham Armory",2019-09-29,9,2019,"Durham",36.0329550008979,-78.904037,45,45
"2761","Durham Armory",2019-09-30,9,2019,"Durham",36.0329550008979,-78.904037,45,45
"2762","Durham Armory",2019-10-01,10,2019,"Durham",36.0329550008979,-78.904037,37,54
"2763","Durham Armory",2019-10-02,10,2019,"Durham",36.0329550008979,-78.904037,53,49
"2764","Durham Armory",2019-10-03,10,2019,"Durham",36.0329550008979,-78.904037,45,50
"2765","Durham Armory",2019-10-04,10,2019,"Durham",36.0329550008979,-78.904037,46,47
"2766","Durham Armory",2019-10-05,10,2019,"Durham",36.0329550008979,-78.904037,11,29
"2767","Durham Armory",2019-10-06,10,2019,"Durham",36.0329550008979,-78.904037,17,38
"2768","Durham Armory",2019-10-07,10,2019,"Durham",36.0329550008979,-78.904037,12,38
"2769","Durham Armory",2019-10-08,10,2019,"Durham",36.0329550008979,-78.904037,11,30
"2770","Durham Armory",2019-10-09,10,2019,"Durham",36.0329550008979,-78.904037,10,31
"2771","Durham Armory",2019-10-10,10,2019,"Durham",36.0329550008979,-78.904037,13,36
"2772","Durham Armory",2019-10-11,10,2019,"Durham",36.0329550008979,-78.904037,10,42
"2773","Durham Armory",2019-10-12,10,2019,"Durham",36.0329550008979,-78.904037,26,44
"2774","Durham Armory",2019-10-13,10,2019,"Durham",36.0329550008979,-78.904037,28,18
"2775","Durham Armory",2019-10-14,10,2019,"Durham",36.0329550008979,-78.904037,23,38
"2776","Durham Armory",2019-10-15,10,2019,"Durham",36.0329550008979,-78.904037,31,44
"2777","Durham Armory",2019-10-16,10,2019,"Durham",36.0329550008979,-78.904037,23,31
"2778","Durham Armory",2019-10-17,10,2019,"Durham",36.0329550008979,-78.904037,8,32
"2779","Durham Armory",2019-10-18,10,2019,"Durham",36.0329550008979,-78.904037,12,35
"2780","Durham Armory",2019-10-19,10,2019,"Durham",36.0329550008979,-78.904037,29,35
"2781","Durham Armory",2019-10-20,10,2019,"Durham",36.0329550008979,-78.904037,NA,31
"2782","Durham Armory",2019-10-21,10,2019,"Durham",36.0329550008979,-78.904037,NA,32
"2783","Durham Armory",2019-10-22,10,2019,"Durham",36.0329550008979,-78.904037,15,19
"2784","Durham Armory",2019-10-23,10,2019,"Durham",36.0329550008979,-78.904037,12,33
"2785","Durham Armory",2019-10-24,10,2019,"Durham",36.0329550008979,-78.904037,18,38
"2786","Durham Armory",2019-10-25,10,2019,"Durham",36.0329550008979,-78.904037,31,34
"2787","Durham Armory",2019-10-26,10,2019,"Durham",36.0329550008979,-78.904037,30,37
"2788","Durham Armory",2019-10-27,10,2019,"Durham",36.0329550008979,-78.904037,10,20
"2789","Durham Armory",2019-10-28,10,2019,"Durham",36.0329550008979,-78.904037,17,36
"2790","Durham Armory",2019-10-29,10,2019,"Durham",36.0329550008979,-78.904037,29,25
"2791","Durham Armory",2019-10-30,10,2019,"Durham",36.0329550008979,-78.904037,23,21
"2792","Durham Armory",2019-10-31,10,2019,"Durham",36.0329550008979,-78.904037,8,24
"2793","Durham Armory",2019-11-01,11,2019,"Durham",36.0329550008979,-78.904037,9,NA
"2794","Durham Armory",2019-11-02,11,2019,"Durham",36.0329550008979,-78.904037,28,NA
"2795","Durham Armory",2019-11-03,11,2019,"Durham",36.0329550008979,-78.904037,19,NA
"2796","Durham Armory",2019-11-04,11,2019,"Durham",36.0329550008979,-78.904037,33,NA
"2797","Durham Armory",2019-11-05,11,2019,"Durham",36.0329550008979,-78.904037,36,NA
"2798","Durham Armory",2019-11-06,11,2019,"Durham",36.0329550008979,-78.904037,49,NA
"2799","Durham Armory",2019-11-07,11,2019,"Durham",36.0329550008979,-78.904037,40,NA
"2800","Durham Armory",2019-11-08,11,2019,"Durham",36.0329550008979,-78.904037,17,NA
"2801","Durham Armory",2019-11-09,11,2019,"Durham",36.0329550008979,-78.904037,31,NA
"2802","Durham Armory",2019-11-10,11,2019,"Durham",36.0329550008979,-78.904037,49,NA
"2803","Durham Armory",2019-11-11,11,2019,"Durham",36.0329550008979,-78.904037,41,NA
"2804","Durham Armory",2019-11-12,11,2019,"Durham",36.0329550008979,-78.904037,24,NA
"2805","Durham Armory",2019-11-13,11,2019,"Durham",36.0329550008979,-78.904037,15,NA
"2806","Durham Armory",2019-11-14,11,2019,"Durham",36.0329550008979,-78.904037,38,NA
"2807","Durham Armory",2019-11-15,11,2019,"Durham",36.0329550008979,-78.904037,44,NA
"2808","Durham Armory",2019-11-16,11,2019,"Durham",36.0329550008979,-78.904037,29,NA
"2809","Durham Armory",2019-11-17,11,2019,"Durham",36.0329550008979,-78.904037,14,NA
"2810","Durham Armory",2019-11-18,11,2019,"Durham",36.0329550008979,-78.904037,25,NA
"2811","Durham Armory",2019-11-19,11,2019,"Durham",36.0329550008979,-78.904037,30,NA
"2812","Durham Armory",2019-11-20,11,2019,"Durham",36.0329550008979,-78.904037,40,NA
"2813","Durham Armory",2019-11-21,11,2019,"Durham",36.0329550008979,-78.904037,39,NA
"2814","Durham Armory",2019-11-22,11,2019,"Durham",36.0329550008979,-78.904037,54,NA
"2815","Durham Armory",2019-11-23,11,2019,"Durham",36.0329550008979,-78.904037,20,NA
"2816","Durham Armory",2019-11-24,11,2019,"Durham",36.0329550008979,-78.904037,10,NA
"2817","Durham Armory",2019-11-25,11,2019,"Durham",36.0329550008979,-78.904037,25,NA
"2818","Durham Armory",2019-11-26,11,2019,"Durham",36.0329550008979,-78.904037,46,NA
"2819","Durham Armory",2019-11-27,11,2019,"Durham",36.0329550008979,-78.904037,51,NA
"2820","Durham Armory",2019-11-28,11,2019,"Durham",36.0329550008979,-78.904037,9,NA
"2821","Durham Armory",2019-11-29,11,2019,"Durham",36.0329550008979,-78.904037,17,NA
"2822","Durham Armory",2019-11-30,11,2019,"Durham",36.0329550008979,-78.904037,42,NA
"2823","Durham Armory",2019-12-01,12,2019,"Durham",36.0329550008979,-78.904037,25,NA
"2824","Durham Armory",2019-12-02,12,2019,"Durham",36.0329550008979,-78.904037,8,NA
"2825","Durham Armory",2019-12-03,12,2019,"Durham",36.0329550008979,-78.904037,7,NA
"2826","Durham Armory",2019-12-04,12,2019,"Durham",36.0329550008979,-78.904037,14,NA
"2827","Durham Armory",2019-12-05,12,2019,"Durham",36.0329550008979,-78.904037,25,NA
"2828","Durham Armory",2019-12-06,12,2019,"Durham",36.0329550008979,-78.904037,39,NA
"2829","Durham Armory",2019-12-07,12,2019,"Durham",36.0329550008979,-78.904037,40,NA
"2830","Durham Armory",2019-12-08,12,2019,"Durham",36.0329550008979,-78.904037,32,NA
"2831","Durham Armory",2019-12-09,12,2019,"Durham",36.0329550008979,-78.904037,35,NA
"2832","Durham Armory",2019-12-10,12,2019,"Durham",36.0329550008979,-78.904037,26,NA
"2833","Durham Armory",2019-12-11,12,2019,"Durham",36.0329550008979,-78.904037,12,NA
"2834","Durham Armory",2019-12-12,12,2019,"Durham",36.0329550008979,-78.904037,27,NA
"2835","Durham Armory",2019-12-13,12,2019,"Durham",36.0329550008979,-78.904037,23,NA
"2836","Durham Armory",2019-12-14,12,2019,"Durham",36.0329550008979,-78.904037,5,NA
"2837","Durham Armory",2019-12-15,12,2019,"Durham",36.0329550008979,-78.904037,21,NA
"2838","Durham Armory",2019-12-16,12,2019,"Durham",36.0329550008979,-78.904037,45,NA
"2839","Durham Armory",2019-12-17,12,2019,"Durham",36.0329550008979,-78.904037,9,NA
"2840","Durham Armory",2019-12-18,12,2019,"Durham",36.0329550008979,-78.904037,10,NA
"2841","Durham Armory",2019-12-19,12,2019,"Durham",36.0329550008979,-78.904037,31,NA
"2842","Durham Armory",2019-12-20,12,2019,"Durham",36.0329550008979,-78.904037,41,NA
"2843","Durham Armory",2019-12-21,12,2019,"Durham",36.0329550008979,-78.904037,52,NA
"2844","Durham Armory",2019-12-22,12,2019,"Durham",36.0329550008979,-78.904037,70,NA
"2845","Durham Armory",2019-12-23,12,2019,"Durham",36.0329550008979,-78.904037,49,NA
"2846","Durham Armory",2019-12-24,12,2019,"Durham",36.0329550008979,-78.904037,14,NA
"2847","Durham Armory",2019-12-25,12,2019,"Durham",36.0329550008979,-78.904037,39,NA
"2848","Durham Armory",2019-12-26,12,2019,"Durham",36.0329550008979,-78.904037,48,NA
"2849","Durham Armory",2019-12-27,12,2019,"Durham",36.0329550008979,-78.904037,47,NA
"2850","Durham Armory",2019-12-28,12,2019,"Durham",36.0329550008979,-78.904037,40,NA
"2851","Durham Armory",2019-12-29,12,2019,"Durham",36.0329550008979,-78.904037,31,NA
"2852","Durham Armory",2019-12-30,12,2019,"Durham",36.0329550008979,-78.904037,9,NA
"2853","Durham Armory",2019-12-31,12,2019,"Durham",36.0329550008979,-78.904037,14,NA
"2854","Frying Pan Mountain",2018-01-02,1,2018,"Haywood",35.379167,-82.7925,7,NA
"2855","Frying Pan Mountain",2018-01-05,1,2018,"Haywood",35.379167,-82.7925,13,NA
"2856","Frying Pan Mountain",2018-01-08,1,2018,"Haywood",35.379167,-82.7925,3,NA
"2857","Frying Pan Mountain",2018-01-11,1,2018,"Haywood",35.379167,-82.7925,0,NA
"2858","Frying Pan Mountain",2018-01-14,1,2018,"Haywood",35.379167,-82.7925,6,NA
"2859","Frying Pan Mountain",2018-01-17,1,2018,"Haywood",35.379167,-82.7925,15,NA
"2860","Frying Pan Mountain",2018-01-20,1,2018,"Haywood",35.379167,-82.7925,6,NA
"2861","Frying Pan Mountain",2018-01-23,1,2018,"Haywood",35.379167,-82.7925,11,NA
"2862","Frying Pan Mountain",2018-01-26,1,2018,"Haywood",35.379167,-82.7925,8,NA
"2863","Frying Pan Mountain",2018-01-29,1,2018,"Haywood",35.379167,-82.7925,4,NA
"2864","Frying Pan Mountain",2018-02-01,2,2018,"Haywood",35.379167,-82.7925,12,NA
"2865","Frying Pan Mountain",2018-02-04,2,2018,"Haywood",35.379167,-82.7925,2,NA
"2866","Frying Pan Mountain",2018-02-07,2,2018,"Haywood",35.379167,-82.7925,2,NA
"2867","Frying Pan Mountain",2018-02-10,2,2018,"Haywood",35.379167,-82.7925,1,NA
"2868","Frying Pan Mountain",2018-02-13,2,2018,"Haywood",35.379167,-82.7925,3,NA
"2869","Frying Pan Mountain",2018-02-16,2,2018,"Haywood",35.379167,-82.7925,8,NA
"2870","Frying Pan Mountain",2018-02-19,2,2018,"Haywood",35.379167,-82.7925,9,NA
"2871","Frying Pan Mountain",2018-02-22,2,2018,"Haywood",35.379167,-82.7925,20,NA
"2872","Frying Pan Mountain",2018-02-25,2,2018,"Haywood",35.379167,-82.7925,10,NA
"2873","Frying Pan Mountain",2018-03-02,3,2018,"Haywood",35.379167,-82.7925,NA,46
"2874","Frying Pan Mountain",2018-03-03,3,2018,"Haywood",35.379167,-82.7925,NA,44
"2875","Frying Pan Mountain",2018-03-04,3,2018,"Haywood",35.379167,-82.7925,NA,47
"2876","Frying Pan Mountain",2018-03-05,3,2018,"Haywood",35.379167,-82.7925,NA,46
"2877","Frying Pan Mountain",2018-03-06,3,2018,"Haywood",35.379167,-82.7925,NA,44
"2878","Frying Pan Mountain",2018-03-15,3,2018,"Haywood",35.379167,-82.7925,23,61
"2879","Frying Pan Mountain",2018-03-17,3,2018,"Haywood",35.379167,-82.7925,NA,49
"2880","Frying Pan Mountain",2018-03-18,3,2018,"Haywood",35.379167,-82.7925,21,44
"2881","Frying Pan Mountain",2018-03-19,3,2018,"Haywood",35.379167,-82.7925,NA,40
"2882","Frying Pan Mountain",2018-03-20,3,2018,"Haywood",35.379167,-82.7925,NA,44
"2883","Frying Pan Mountain",2018-03-21,3,2018,"Haywood",35.379167,-82.7925,4,40
"2884","Frying Pan Mountain",2018-03-22,3,2018,"Haywood",35.379167,-82.7925,NA,47
"2885","Frying Pan Mountain",2018-03-23,3,2018,"Haywood",35.379167,-82.7925,NA,48
"2886","Frying Pan Mountain",2018-03-24,3,2018,"Haywood",35.379167,-82.7925,23,47
"2887","Frying Pan Mountain",2018-03-26,3,2018,"Haywood",35.379167,-82.7925,NA,45
"2888","Frying Pan Mountain",2018-03-27,3,2018,"Haywood",35.379167,-82.7925,7,44
"2889","Frying Pan Mountain",2018-03-28,3,2018,"Haywood",35.379167,-82.7925,NA,45
"2890","Frying Pan Mountain",2018-03-29,3,2018,"Haywood",35.379167,-82.7925,NA,45
"2891","Frying Pan Mountain",2018-03-30,3,2018,"Haywood",35.379167,-82.7925,4,43
"2892","Frying Pan Mountain",2018-03-31,3,2018,"Haywood",35.379167,-82.7925,NA,51
"2893","Frying Pan Mountain",2018-04-01,4,2018,"Haywood",35.379167,-82.7925,NA,50
"2894","Frying Pan Mountain",2018-04-02,4,2018,"Haywood",35.379167,-82.7925,32,NA
"2895","Frying Pan Mountain",2018-04-04,4,2018,"Haywood",35.379167,-82.7925,NA,44
"2896","Frying Pan Mountain",2018-04-05,4,2018,"Haywood",35.379167,-82.7925,15,51
"2897","Frying Pan Mountain",2018-04-06,4,2018,"Haywood",35.379167,-82.7925,NA,61
"2898","Frying Pan Mountain",2018-04-07,4,2018,"Haywood",35.379167,-82.7925,NA,43
"2899","Frying Pan Mountain",2018-04-08,4,2018,"Haywood",35.379167,-82.7925,8,45
"2900","Frying Pan Mountain",2018-04-09,4,2018,"Haywood",35.379167,-82.7925,NA,39
"2901","Frying Pan Mountain",2018-04-10,4,2018,"Haywood",35.379167,-82.7925,NA,45
"2902","Frying Pan Mountain",2018-04-11,4,2018,"Haywood",35.379167,-82.7925,16,46
"2903","Frying Pan Mountain",2018-04-12,4,2018,"Haywood",35.379167,-82.7925,NA,77
